run_id,key,value,step,timestamp
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5714285714285714,0,1690541328900
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5217391304347826,0,1690541328985
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.546583850931677,0,1690541329066
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.6024844720496895,0,1690541329147
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5838509316770186,0,1690541329234
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.515527950310559,0,1690541329319
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.6273291925465838,0,1690541329409
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5217391304347826,0,1690541329495
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.6086956521739131,0,1690541329579
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5217391304347826,0,1690541329663
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.546583850931677,0,1690541329746
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5527950310559007,0,1690541329831
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.4968944099378882,0,1690541329916
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.4968944099378882,0,1690541330003
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5652173913043478,0,1690541330091
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5590062111801242,0,1690541330181
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5527950310559007,0,1690541330269
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5714285714285714,0,1690541330357
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.515527950310559,0,1690541330446
cf10d6fda7724db7921e0fc5e8eb8c02,accuracy,0.5279503105590062,0,1690541330536
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5146317502967749,0,1690541328900
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.4735754542780967,0,1690541328985
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.490845371131961,0,1690541329066
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5564952662513638,0,1690541329147
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5365563804302518,0,1690541329234
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.4658746401018581,0,1690541329319
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5711449079449611,0,1690541329409
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.46628501740175526,0,1690541329495
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5246247190314676,0,1690541329579
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.44756201009940316,0,1690541329663
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.506038910419427,0,1690541329746
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5312763074253407,0,1690541329831
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.43791228148839006,0,1690541329916
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.4365124697796894,0,1690541330003
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5214225336181684,0,1690541330091
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5224118066655327,0,1690541330181
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5056569066499291,0,1690541330269
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.5222319910349585,0,1690541330357
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.48306360795505904,0,1690541330446
cf10d6fda7724db7921e0fc5e8eb8c02,f1,0.4553826545609524,0,1690541330536
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.5360128377369757,0,1690541328900
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.4889819704105419,0,1690541328985
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.4973124322192644,0,1690541329066
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.549334263619978,0,1690541329147
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.53419002050581,0,1690541329234
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.4787253362883615,0,1690541329319
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.5675836518182152,0,1690541329409
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.46913269149293996,0,1690541329495
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.5333961845607808,0,1690541329579
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.48493107769423555,0,1690541329663
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.5038182192913652,0,1690541329746
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.5336701300436023,0,1690541329831
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.4706864564007421,0,1690541329916
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.45030506462395004,0,1690541330003
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.5346470712607497,0,1690541330091
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.5280592423449566,0,1690541330181
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.5066671890201302,0,1690541330269
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.544507238792953,0,1690541330357
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.48843907143187953,0,1690541330446
cf10d6fda7724db7921e0fc5e8eb8c02,recall,0.4744929948826057,0,1690541330536
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.6044719941712423,0,1690541328900
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.5968544060981035,0,1690541328985
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.6387277718104787,0,1690541329066
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.6309205091331885,0,1690541329147
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.5665242119975965,0,1690541329234
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.5220366934652648,0,1690541329319
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.5964757776118226,0,1690541329409
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.5076944570931821,0,1690541329495
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.595203081232493,0,1690541329579
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.6151439523177692,0,1690541329663
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.5427948679411012,0,1690541329746
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.6516305823028512,0,1690541329831
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.6536606250891965,0,1690541329916
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.5672116799936349,0,1690541330003
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.5587058601025302,0,1690541330091
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.6712094554420959,0,1690541330181
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.6078942788402756,0,1690541330269
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.639476820373387,0,1690541330357
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.5362611711351207,0,1690541330446
cf10d6fda7724db7921e0fc5e8eb8c02,precision,0.6144186905531444,0,1690541330536
