run_id,key,value,step,timestamp
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.39751552795031053,0,1690541079569
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.3416149068322981,0,1690541079685
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.32919254658385094,0,1690541079831
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.35403726708074534,0,1690541079915
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.2981366459627329,0,1690541080035
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.37888198757763975,0,1690541080136
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.36645962732919257,0,1690541080269
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.36024844720496896,0,1690541080383
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.33540372670807456,0,1690541080686
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.36645962732919257,0,1690541081090
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.37267080745341613,0,1690541081492
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.32298136645962733,0,1690541081711
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.422360248447205,0,1690541082050
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.36024844720496896,0,1690541082185
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.37888198757763975,0,1690541082332
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.35403726708074534,0,1690541082518
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.391304347826087,0,1690541082683
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.37267080745341613,0,1690541082920
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.34782608695652173,0,1690541083070
fe72ca9e6c184b74b8ea79a5dbde062b,accuracy,0.38509316770186336,0,1690541083217
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.34412929818391996,0,1690541079569
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.2881335674170703,0,1690541079685
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.2811042132470704,0,1690541079831
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3313146427254852,0,1690541079915
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.2722621187147672,0,1690541080035
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3250837517209983,0,1690541080136
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3315302012346347,0,1690541080269
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.32901732919264687,0,1690541080383
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3052255718750237,0,1690541080686
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.2956884088972883,0,1690541081090
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3204183936052223,0,1690541081492
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.295363293285048,0,1690541081711
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3992805153394214,0,1690541082050
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3596088477323344,0,1690541082185
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3366243956301625,0,1690541082332
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3099492137270049,0,1690541082518
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.36064850182497243,0,1690541082683
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3332416586775492,0,1690541082920
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3242280292165,0,1690541083070
fe72ca9e6c184b74b8ea79a5dbde062b,f1,0.3471874063124455,0,1690541083217
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.5700713936601033,0,1690541079569
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.389609177004135,0,1690541079685
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.40218200487742267,0,1690541079831
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.3972567287784679,0,1690541079915
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.36583036783690825,0,1690541080035
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.39333654850896227,0,1690541080136
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.499962806735044,0,1690541080269
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.41413439168541205,0,1690541080383
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.4110544217687075,0,1690541080686
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.3797960299206146,0,1690541081090
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.4009779566680293,0,1690541081492
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.4394395078605605,0,1690541081711
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.499582560296846,0,1690541082050
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.4835446032629131,0,1690541082185
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.44773223210723206,0,1690541082332
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.4150716007796153,0,1690541082518
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.46194933743428207,0,1690541082683
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.38367822838892396,0,1690541082920
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.38351648351648354,0,1690541083070
fe72ca9e6c184b74b8ea79a5dbde062b,precision,0.4119229509985813,0,1690541083217
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.3590484363081617,0,1690541079569
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.28074920248833296,0,1690541079685
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.30209944052049315,0,1690541079831
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.33180810111501496,0,1690541079915
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.27560263235729077,0,1690541080035
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.3339617425917735,0,1690541080136
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.32991532821542624,0,1690541080269
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.33541592075426657,0,1690541080383
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.30968648328896775,0,1690541080686
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.3269584619856852,0,1690541081090
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.34901756428399117,0,1690541081492
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.3248323890003051,0,1690541081711
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.3981475029036004,0,1690541082050
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.34886923421406174,0,1690541082185
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.33295822307702927,0,1690541082332
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.3240392310770462,0,1690541082518
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.35724547568940496,0,1690541082683
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.3389525375367538,0,1690541082920
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.33127924706872075,0,1690541083070
fe72ca9e6c184b74b8ea79a5dbde062b,recall,0.3414904735828998,0,1690541083217
